,code,clientType,registrationMode,planName,accident,duration,country,netSales,netProfit,gender,age
15101,EPX,Basic,Online,B,0,25,"TAIWAN, PROVINCE OF CHINA",20,0,,36
15102,EPX,Basic,Online,B,0,26,"KOREA, REPUBLIC OF",34,0,,28
15103,EPX,Basic,Online,B,0,10,INDONESIA,25,0,,56
15104,EPX,Basic,Online,B,0,12,PAKISTAN,59,0,,36
15105,EPX,Basic,Online,B,0,21,VIET NAM,24,0,,29
15106,EPX,Basic,Online,B,0,4,AUSTRALIA,41,0,,36
15107,EPX,Basic,Online,B,0,43,UNITED STATES,112,0,,57
15108,EPX,Basic,Online,B,0,87,PHILIPPINES,20,0,,36
15109,EPX,Basic,Online,B,0,67,NEPAL,28,0,,36
15110,EPX,Basic,Online,B,0,9,BANGLADESH,28,0,,45
15111,EPX,Basic,Online,B,0,16,MALAYSIA,20,0,,36
15112,EPX,Basic,Online,B,0,101,GERMANY,112,0,,36
15113,EPX,Basic,Online,B,0,17,CANADA,83,0,,24
15114,EPX,Basic,Online,B,0,34,INDONESIA,20,0,,36
15115,EPX,Basic,Online,B,0,278,PHILIPPINES,21,0,,36
15116,EPX,Basic,Online,B,0,52,GERMANY,75,0,,36
15117,EPX,Basic,Online,B,0,16,"TAIWAN, PROVINCE OF CHINA",38,0,,36
15118,EPX,Basic,Online,B,0,39,INDONESIA,20,0,,60
15119,EPX,Basic,Online,B,0,124,SPAIN,192,0,,36
15120,EPX,Basic,Online,B,0,90,UNITED STATES,112,0,,59
15121,EPX,Basic,Online,B,0,5,CHINA,49,0,,49
15122,EPX,Basic,Online,B,0,102,BERMUDA,43,0,,47
15123,EPX,Basic,Online,B,0,32,JAPAN,68,0,,43
15124,EPX,Basic,Online,B,0,60,JAPAN,31,0,,22
15125,EPX,Basic,Online,B,0,6,HONG KONG,21,0,,36
15126,EPX,Basic,Online,B,0,12,THAILAND,33,0,,36
15127,EPX,Basic,Online,B,0,46,MALAYSIA,20,0,,36
15128,EPX,Basic,Online,B,0,13,VIET NAM,20,0,,35
15129,EPX,Basic,Online,B,0,46,MALAYSIA,20,0,,36
15130,EPX,Basic,Online,K,0,6,HONG KONG,27,0,,36
15131,EPX,Basic,Online,K,0,20,SINGAPORE,10,0,,36
15132,EPX,Basic,Online,K,0,1,THAILAND,10,0,,68
15133,EPX,Basic,Online,K,0,5,MYANMAR,10,0,,36
15134,EPX,Basic,Online,K,0,10,CHINA,29,0,,36
15135,EPX,Basic,Online,K,0,36,"TAIWAN, PROVINCE OF CHINA",18,0,,36
15136,EPX,Basic,Online,K,0,252,THAILAND,10,0,,48
15137,EPX,Basic,Online,K,0,253,THAILAND,10,0,,48
15138,EPX,Basic,Online,K,0,4,SINGAPORE,13,0,,36
15139,EPX,Basic,Online,K,0,9,CAMBODIA,14,0,,36
15140,EPX,Basic,Online,K,0,26,UNITED STATES,80,0,,48
15141,EPX,Basic,Online,K,0,26,VIET NAM,10,0,,36
15142,EPX,Basic,Online,K,0,67,SINGAPORE,15,0,,36
15143,EPX,Basic,Online,K,0,47,PHILIPPINES,10,0,,37
15144,EPX,Basic,Online,K,0,16,"KOREA, REPUBLIC OF",51,0,,36
15145,EPX,Basic,Online,K,0,18,AUSTRALIA,57,0,,36
15146,EPX,Basic,Online,K,0,31,MALAYSIA,21,0,,36
15147,EPX,Basic,Online,K,0,77,CHINA,16,0,,36
15148,EPX,Basic,Online,K,0,14,CHINA,15,0,,36
15149,EPX,Basic,Online,K,0,77,CHINA,16,0,,36
15150,EPX,Basic,Online,K,0,25,INDONESIA,12,0,,26
15151,EPX,Basic,Online,K,1,85,NETHERLANDS,37,0,,36
15152,EPX,Basic,Online,K,0,9,SINGAPORE,11,0,,36
15153,EPX,Basic,Online,K,0,129,THAILAND,33,0,,29
15154,EPX,Basic,Online,K,0,4,"TAIWAN, PROVINCE OF CHINA",15,0,,36
15155,EPX,Basic,Online,K,0,2,SINGAPORE,10,0,,36
15156,EPX,Basic,Online,K,0,4,SINGAPORE,10,0,,33
15157,EPX,Basic,Online,K,0,6,THAILAND,15,0,,36
15158,EPX,Basic,Online,K,0,33,PHILIPPINES,20,0,,36
15159,EPX,Basic,Online,K,0,30,HONG KONG,10,0,,36
15160,EPX,Basic,Online,K,0,11,INDONESIA,10,0,,48
15161,EPX,Basic,Online,K,0,4,THAILAND,22,0,,41
15162,EPX,Basic,Online,K,0,18,SINGAPORE,10,0,,40
15163,EPX,Basic,Online,K,0,159,AUSTRALIA,39,0,,36
15164,EPX,Basic,Online,K,0,50,JAPAN,37,0,,36
15165,EPX,Basic,Online,K,0,33,MALAYSIA,12,0,,27
15166,EPX,Basic,Online,K,0,14,"KOREA, REPUBLIC OF",10,0,,36
15167,EPX,Basic,Online,K,0,2,INDIA,10,0,,36
15168,EPX,Basic,Online,K,0,8,UNITED STATES,41,0,,56
15169,EPX,Basic,Online,K,0,14,MALAYSIA,10,0,,58
15170,EPX,Basic,Online,K,0,2,BOLIVIA,10,0,,36
15171,EPX,Basic,Online,K,0,27,VIET NAM,12,0,,36
15172,EPX,Basic,Online,K,0,21,PHILIPPINES,14,0,,56
15173,EPX,Basic,Online,K,0,145,FRANCE,65,0,,36
15174,EPX,Basic,Online,K,0,26,SINGAPORE,60,0,,40
15175,EPX,Basic,Online,K,0,4,SINGAPORE,15,0,,68
15176,EPX,Basic,Online,K,0,14,HONG KONG,25,0,,36
15177,EPX,Basic,Online,K,0,10,CHINA,19,0,,36
15178,EPX,Basic,Online,K,0,6,SPAIN,13,0,,36
15179,EPX,Basic,Online,K,0,29,SINGAPORE,10,0,,36
15180,EPX,Basic,Online,K,0,27,PHILIPPINES,13,0,,36
15181,EPX,Basic,Online,K,0,4,CHINA,40,0,,36
15182,EPX,Basic,Online,K,0,20,MALAYSIA,10,0,,57
15183,EPX,Basic,Online,K,0,4,HONG KONG,54,0,,36
15184,EPX,Basic,Online,K,0,4,JAPAN,52,0,,36
15185,EPX,Basic,Online,K,0,256,HONG KONG,0,0,,34
15186,EPX,Basic,Online,K,0,19,SRI LANKA,27,0,,36
15187,EPX,Basic,Online,K,0,67,CAMBODIA,16,0,,36
15188,EPX,Basic,Online,K,0,45,"KOREA, REPUBLIC OF",15,0,,36
15189,EPX,Basic,Online,K,0,19,CHINA,31,0,,36
15190,EPX,Basic,Online,K,0,75,JAPAN,44,0,,36
15191,EPX,Basic,Online,K,0,7,CHINA,42,0,,36
15192,EPX,Basic,Online,K,0,4,CHINA,38,0,,36
15193,EPX,Basic,Online,K,0,3,SRI LANKA,33,0,,36
15194,EPX,Basic,Online,K,0,4,SINGAPORE,11,0,,35
15195,EPX,Basic,Online,K,0,20,SINGAPORE,10,0,,36
15196,EPX,Basic,Online,A,0,71,UNITED STATES,20,0,,72
15197,EPX,Basic,Online,A,0,39,"KOREA, REPUBLIC OF",62,0,,36
15198,EPX,Basic,Online,A,0,17,INDIA,20,0,,26
15199,EPX,Basic,Online,A,0,12,INDONESIA,20,0,,45
15200,EPX,Basic,Online,A,0,117,SINGAPORE,22,0,,36
15201,EPX,Basic,Online,A,0,10,CAMBODIA,20,0,,36
15202,EPX,Basic,Online,A,0,40,UNITED KINGDOM,32,0,,36
15203,EPX,Basic,Online,A,0,6,INDONESIA,20,0,,36
15204,EPX,Basic,Online,A,0,2,SINGAPORE,20,0,,28
15205,EPX,Basic,Online,A,0,2,HONG KONG,20,0,,38
15206,EPX,Basic,Online,A,0,10,SINGAPORE,47,0,,28
15207,EPX,Basic,Online,A,0,19,SINGAPORE,41,0,,31
15208,EPX,Basic,Online,A,0,9,SINGAPORE,20,0,,36
15209,JWT,Premium,Online,Z,0,4,INDIA,39,15.6,F,118
15210,JWT,Premium,Online,Z,0,4,INDIA,31,12.4,F,118
15211,JWT,Premium,Online,Z,0,1,INDIA,31,12.4,M,118
15212,SSI,Premium,Online,W,1,2,SINGAPORE,7.15,2,,48
15213,SSI,Premium,Online,W,0,9,SINGAPORE,1.8,0.5,,48
15214,JZI,Premium,Online,I,0,18,THAILAND,30,10.5,M,29
15215,JZI,Premium,Online,I,0,5,MALAYSIA,22,7.7,M,35
15216,JZI,Premium,Online,I,0,6,HONG KONG,22,7.7,M,49
15217,JZI,Premium,Online,I,0,7,THAILAND,22,7.7,M,35
15218,JZI,Premium,Online,I,0,4,MALAYSIA,18,6.3,F,49
15219,JZI,Premium,Online,I,0,37,MALAYSIA,22,7.7,M,66
15220,JZI,Premium,Online,I,0,7,THAILAND,18,6.3,F,27
15221,JZI,Premium,Online,I,0,33,MALAYSIA,18,6.3,F,64
15222,JZI,Premium,Online,I,0,6,MALAYSIA,18,6.3,F,50
15223,JZI,Premium,Online,I,0,7,MALAYSIA,22,7.7,M,43
15224,JZI,Premium,Online,I,0,14,HONG KONG,22,7.7,F,68
15225,JZI,Premium,Online,I,0,1,MALAYSIA,18,6.3,F,45
15226,JZI,Premium,Online,I,0,22,HONG KONG,35,12.25,M,67
15227,JZI,Premium,Online,I,0,106,"KOREA, REPUBLIC OF",35,12.25,F,31
15228,JZI,Premium,Online,I,0,106,"KOREA, REPUBLIC OF",35,12.25,F,26
15229,JZI,Premium,Online,I,0,50,"KOREA, REPUBLIC OF",26,9.1,F,39
15230,JZI,Premium,Online,I,0,49,JAPAN,35,12.25,F,35
15231,JZI,Premium,Online,Z,1,164,CANADA,96,33.6,M,35
15232,JZI,Premium,Online,Z,0,109,FRANCE,149,52.15,M,30
15233,ART,Premium,Online,Z,0,35,UNITED ARAB EMIRATES,76,26.6,F,48
15234,ART,Premium,Online,C,0,1,PHILIPPINES,11.29,3.95,F,48
15235,ART,Premium,Online,C,0,25,MALAYSIA,25.02,8.76,M,48
15236,C2B,Premium,Online,J,0,13,SINGAPORE,35.25,8.81,F,48
15237,C2B,Premium,Online,J,0,9,SINGAPORE,35.25,8.81,F,57
15238,C2B,Premium,Online,J,0,9,SINGAPORE,35.25,8.81,F,40
15239,C2B,Premium,Online,J,0,6,SINGAPORE,20.25,5.06,M,37
15240,C2B,Premium,Online,J,0,21,SINGAPORE,35.25,8.81,F,27
15241,C2B,Premium,Online,R,0,3,SINGAPORE,22.5,5.63,M,21
15242,C2B,Premium,Online,R,0,17,SINGAPORE,84,21,F,35
15243,CWT,Basic,Online,Q,0,30,SPAIN,9.9,5.94,,58
15244,CWT,Basic,Online,Q,0,39,DENMARK,108.9,65.34,,31
15245,CWT,Basic,Online,Q,0,8,AUSTRALIA,69.3,41.58,,50
15246,CWT,Basic,Online,Q,0,10,AUSTRALIA,89.1,53.46,,36
15247,CWT,Basic,Online,Q,0,20,MALAYSIA,29.7,17.82,,32
15248,CWT,Basic,Online,Q,0,15,UNITED KINGDOM,138.6,83.16,,44
15249,CWT,Basic,Online,Q,0,1,MALAYSIA,9.9,5.94,,31
15250,CWT,Basic,Online,Q,0,17,ISRAEL,59.4,35.64,,31
15251,CWT,Basic,Online,Q,0,66,THAILAND,29.7,17.82,,29
15252,CWT,Basic,Online,Q,0,8,GERMANY,69.3,41.58,,34
15253,CWT,Basic,Online,Q,0,12,MALAYSIA,29.7,17.82,,44
15254,CWT,Basic,Online,Q,0,34,AUSTRALIA,89.1,53.46,,35
15255,CWT,Basic,Online,Q,0,45,UNITED KINGDOM,19.8,11.88,,37
15256,CWT,Basic,Online,Q,0,10,MALAYSIA,19.8,11.88,,44
15257,CWT,Basic,Online,Q,0,6,MALAYSIA,39.6,23.76,,57
15258,CWT,Basic,Online,Q,0,83,CANADA,29.7,17.82,,65
15259,CWT,Basic,Online,Q,0,25,MALAYSIA,29.7,17.82,,57
15260,CWT,Basic,Online,Q,0,38,UNITED STATES,49.5,29.7,,29
15261,CWT,Basic,Online,Q,0,13,FINLAND,29.7,17.82,,31
15262,CWT,Basic,Online,Q,0,10,FINLAND,19.8,11.88,,31
15263,CWT,Basic,Online,Q,0,4,THAILAND,19.8,11.88,,41
15264,CWT,Basic,Online,Q,0,22,FINLAND,69.3,41.58,,31
15265,CWT,Basic,Online,Q,0,26,MALAYSIA,39.6,23.76,,55
15266,CWT,Basic,Online,Q,0,55,AUSTRALIA,39.6,23.76,,34
15267,CWT,Basic,Online,Q,0,20,NEW ZEALAND,89.1,53.46,,31
15268,EPX,Basic,Online,B,0,35,THAILAND,20,0,,36
15269,EPX,Basic,Online,B,0,53,"KOREA, REPUBLIC OF",36,0,,26
15270,EPX,Basic,Online,B,0,93,INDONESIA,20,0,,36
15271,EPX,Basic,Online,B,0,28,INDONESIA,20,0,,36
15272,EPX,Basic,Online,B,0,78,CANADA,109,0,,27
15273,EPX,Basic,Online,B,0,4,VIET NAM,20,0,,49
15274,EPX,Basic,Online,B,0,17,VIET NAM,52,0,,36
15275,EPX,Basic,Online,B,0,29,INDONESIA,22,0,,36
15276,EPX,Basic,Online,B,0,59,NETHERLANDS,51,0,,36
15277,EPX,Basic,Online,B,0,29,NEW ZEALAND,112,0,,36
15278,EPX,Basic,Online,B,0,92,INDONESIA,29,0,,40
15279,EPX,Basic,Online,B,0,87,CANADA,107,0,,32
15280,EPX,Basic,Online,B,0,38,"TAIWAN, PROVINCE OF CHINA",21,0,,36
15281,EPX,Basic,Online,B,0,103,JAPAN,57,0,,36
15282,EPX,Basic,Online,B,0,87,CANADA,98,0,,28
15283,EPX,Basic,Online,B,0,19,THAILAND,22,0,,36
15284,EPX,Basic,Online,B,0,72,PHILIPPINES,20,0,,36
15285,EPX,Basic,Online,B,0,40,JAPAN,61,0,,36
15286,EPX,Basic,Online,B,0,73,CANADA,112,0,,42
15287,EPX,Basic,Online,B,0,45,VIET NAM,20,0,,36
15288,EPX,Basic,Online,B,0,19,THAILAND,25,0,,44
15289,EPX,Basic,Online,B,0,69,FRANCE,112,0,,36
15290,EPX,Basic,Online,B,0,59,"KOREA, REPUBLIC OF",56,0,,36
15291,EPX,Basic,Online,B,0,67,PHILIPPINES,20,0,,36
15292,EPX,Basic,Online,B,0,3,THAILAND,27,0,,36
15293,EPX,Basic,Online,B,0,33,HONG KONG,30,0,,36
15294,EPX,Basic,Online,B,0,18,THAILAND,24,0,,25
15295,EPX,Basic,Online,B,0,20,PHILIPPINES,22,0,,37
15296,EPX,Basic,Online,B,0,48,THAILAND,22,0,,36
15297,EPX,Basic,Online,B,0,18,CAMBODIA,52,0,,36
15298,EPX,Basic,Online,B,0,194,FRANCE,112,0,,36
15299,EPX,Basic,Online,B,0,52,THAILAND,35,0,,36
15300,EPX,Basic,Online,B,0,13,THAILAND,23,0,,36
15301,EPX,Basic,Online,B,0,32,MYANMAR,22,0,,36
15302,EPX,Basic,Online,B,0,56,AUSTRALIA,39,0,,36
15303,EPX,Basic,Online,B,0,9,INDONESIA,20,0,,36
15304,EPX,Basic,Online,B,0,11,CHINA,23,0,,36
15305,EPX,Basic,Online,B,0,45,JAPAN,34,0,,36
15306,EPX,Basic,Online,B,0,99,INDIA,21,0,,36
15307,EPX,Basic,Online,B,0,14,MALAYSIA,20,0,,36
15308,EPX,Basic,Online,B,0,76,UNITED STATES,95,0,,28
15309,EPX,Basic,Online,B,0,33,MALAYSIA,20,0,,25
15310,EPX,Basic,Online,B,0,9,MALAYSIA,20,0,,36
15311,EPX,Basic,Online,B,0,16,CHINA,39,0,,36
15312,EPX,Basic,Online,B,0,31,THAILAND,22,0,,31
15313,EPX,Basic,Online,B,0,10,HONG KONG,28,0,,69
15314,EPX,Basic,Online,B,0,16,INDIA,22,0,,36
15315,EPX,Basic,Online,B,0,68,THAILAND,20,0,,36
15316,EPX,Basic,Online,B,0,6,MALAYSIA,20,0,,45
15317,EPX,Basic,Online,K,0,33,MYANMAR,28,0,,36
15318,EPX,Basic,Online,K,0,21,SINGAPORE,10,0,,36
15319,EPX,Basic,Online,K,0,11,MALDIVES,79,0,,36
15320,EPX,Basic,Online,K,0,7,UNITED STATES,39,0,,36
15321,EPX,Basic,Online,K,0,22,"TANZANIA, UNITED REPUBLIC OF",35,0,,36
15322,EPX,Basic,Online,K,0,4,VIET NAM,11,0,,46
15323,EPX,Basic,Online,K,0,7,THAILAND,27,0,,36
15324,EPX,Basic,Online,K,0,8,HONG KONG,15,0,,36
15325,EPX,Basic,Online,K,0,122,"KOREA, REPUBLIC OF",45,0,,25
15326,EPX,Basic,Online,K,0,18,THAILAND,12,0,,32
15327,EPX,Basic,Online,K,0,33,INDIA,30,0,,36
15328,EPX,Basic,Online,K,0,40,UNITED KINGDOM,77,0,,36
15329,EPX,Basic,Online,K,0,9,ARGENTINA,51,0,,36
15330,EPX,Basic,Online,K,0,5,INDONESIA,18,0,,46
15331,EPX,Basic,Online,K,0,2,JAPAN,31,0,,36
15332,EPX,Basic,Online,K,0,6,MALAYSIA,10,0,,36
15333,EPX,Basic,Online,K,0,4,MALAYSIA,36,0,,36
15334,EPX,Basic,Online,K,0,192,AUSTRALIA,31,0,,36
15335,EPX,Basic,Online,K,0,192,AUSTRALIA,28,0,,36
15336,EPX,Basic,Online,K,0,26,MYANMAR,10,0,,36
15337,EPX,Basic,Online,K,0,3,SINGAPORE,10,0,,31
15338,EPX,Basic,Online,K,0,35,"KOREA, REPUBLIC OF",62,0,,36
15339,EPX,Basic,Online,K,0,24,INDONESIA,10,0,,36
15340,EPX,Basic,Online,K,0,16,JAPAN,38,0,,36
15341,EPX,Basic,Online,K,0,9,THAILAND,10,0,,20
15342,EPX,Basic,Online,K,0,4,HONG KONG,17,0,,33
15343,EPX,Basic,Online,K,0,25,MALAYSIA,10,0,,36
15344,EPX,Basic,Online,K,0,9,SINGAPORE,12,0,,36
15345,EPX,Basic,Online,K,0,11,UKRAINE,80,0,,36
15346,EPX,Basic,Online,K,0,20,THAILAND,12,0,,36
15347,EPX,Basic,Online,K,0,90,CHINA,36,0,,36
15348,EPX,Basic,Online,K,0,135,CAMBODIA,14,0,,36
15349,EPX,Basic,Online,K,0,41,SINGAPORE,10,0,,36
15350,EPX,Basic,Online,K,0,10,PHILIPPINES,30,0,,36
15351,EPX,Basic,Online,K,0,5,INDONESIA,28,0,,41
15352,EPX,Basic,Online,K,0,38,JAPAN,36,0,,36
15353,EPX,Basic,Online,K,0,9,CAMBODIA,10,0,,36
15354,EPX,Basic,Online,K,0,75,MALAYSIA,19,0,,36
15355,EPX,Basic,Online,K,0,64,CHINA,21,0,,36
15356,EPX,Basic,Online,K,0,80,UNITED KINGDOM,80,0,,36
15357,EPX,Basic,Online,K,0,39,UNITED KINGDOM,23,0,,36
15358,EPX,Basic,Online,K,0,75,THAILAND,19,0,,29
15359,EPX,Basic,Online,K,0,285,SINGAPORE,42,0,,36
15360,EPX,Basic,Online,K,0,98,SINGAPORE,32,0,,21
15361,EPX,Basic,Online,K,0,10,HONG KONG,24,0,,36
15362,EPX,Basic,Online,K,0,192,AUSTRALIA,28,0,,36
15363,EPX,Basic,Online,K,0,15,UNITED ARAB EMIRATES,41,0,,36
15364,EPX,Basic,Online,K,0,60,"KOREA, REPUBLIC OF",37,0,,36
15365,EPX,Basic,Online,K,0,184,JAPAN,44,0,,36
15366,EPX,Basic,Online,K,0,10,SINGAPORE,39,0,,36
15367,EPX,Basic,Online,K,0,106,INDONESIA,29,0,,36
15368,EPX,Basic,Online,K,0,7,SINGAPORE,10,0,,48
15369,EPX,Basic,Online,K,0,15,NETHERLANDS,80,0,,36
15370,EPX,Basic,Online,K,0,52,THAILAND,10,0,,31
15371,EPX,Basic,Online,K,0,18,MALAYSIA,15,0,,36
15372,EPX,Basic,Online,K,0,25,CHINA,28,0,,36
15373,EPX,Basic,Online,K,0,17,MALAYSIA,10,0,,30
15374,EPX,Basic,Online,K,0,23,VIET NAM,21,0,,36
15375,EPX,Basic,Online,K,0,17,CHINA,35,0,,36
15376,EPX,Basic,Online,K,0,27,AUSTRALIA,12,0,,36
15377,EPX,Basic,Online,K,0,22,HONG KONG,31,0,,36
15378,EPX,Basic,Online,K,0,23,SINGAPORE,10,0,,36
15379,EPX,Basic,Online,K,0,90,AUSTRIA,56,0,,36
15380,EPX,Basic,Online,K,0,67,CHINA,22,0,,36
15381,EPX,Basic,Online,K,0,207,"KOREA, REPUBLIC OF",35,0,,36
15382,EPX,Basic,Online,K,0,8,THAILAND,25,0,,36
15383,EPX,Basic,Online,K,1,40,UNITED STATES,58,0,,38
15384,EPX,Basic,Online,K,0,3,AUSTRALIA,51,0,,36
15385,EPX,Basic,Online,K,0,32,INDONESIA,12,0,,27
15386,EPX,Basic,Online,K,0,76,SWITZERLAND,55,0,,36
15387,EPX,Basic,Online,K,0,28,CHINA,27,0,,36
15388,EPX,Basic,Online,K,0,44,PHILIPPINES,10,0,,31
15389,EPX,Basic,Online,K,0,6,MALAYSIA,10,0,,36
15390,EPX,Basic,Online,A,0,3,INDONESIA,20,0,,30
15391,EPX,Basic,Online,A,0,1,BANGLADESH,21,0,,36
15392,EPX,Basic,Online,A,0,4,INDIA,24,0,,36
15393,EPX,Basic,Online,A,0,11,THAILAND,20,0,,36
15394,EPX,Basic,Online,A,0,6,INDIA,20,0,,36
15395,EPX,Basic,Online,A,0,11,THAILAND,20,0,,22
15396,EPX,Basic,Online,A,0,110,CAMBODIA,20,0,,36
15397,EPX,Basic,Online,A,0,91,UNITED KINGDOM,32,0,,36
15398,EPX,Basic,Online,A,0,3,INDONESIA,52,0,,36
15399,EPX,Basic,Online,A,0,6,MALAYSIA,20,0,,32
15400,JWT,Premium,Online,Z,0,4,INDIA,31,12.4,M,118
15401,KML,Basic,Online,P,0,44,IRELAND,86,32.68,F,48
15402,RAB,Premium,Online,Z,0,3,BRUNEI DARUSSALAM,15,6,,38
15403,SSI,Premium,Online,W,0,21,SINGAPORE,9.83,2.76,,48
15404,JZI,Premium,Online,I,0,25,VIET NAM,22,7.7,M,51
15405,JZI,Premium,Online,I,0,8,VIET NAM,30,10.5,F,26
15406,JZI,Premium,Online,I,0,32,MYANMAR,37,12.95,M,50
15407,JZI,Premium,Online,I,0,54,CHINA,26,9.1,M,53
15408,JZI,Premium,Online,I,0,80,MALAYSIA,30,10.5,F,28
15409,JZI,Premium,Online,I,0,89,INDONESIA,37,12.95,F,40
15410,JZI,Premium,Online,I,0,6,PHILIPPINES,18,6.3,M,56
15411,JZI,Premium,Online,I,0,37,CHINA,44,15.4,M,35
15412,JZI,Premium,Online,I,0,8,THAILAND,22,7.7,M,49
15413,JZI,Premium,Online,I,0,15,VIET NAM,22,7.7,M,57
15414,JZI,Premium,Online,I,0,76,HONG KONG,35,12.25,F,56
15415,JZI,Premium,Online,I,0,50,PHILIPPINES,47,16.45,F,31
15416,JZI,Premium,Online,I,0,73,PHILIPPINES,37,12.95,F,30
15417,JZI,Premium,Online,I,0,4,THAILAND,18,6.3,M,40
15418,JZI,Premium,Online,I,0,128,PHILIPPINES,22,7.7,F,40
15419,JZI,Premium,Online,Z,0,3,SWEDEN,49,17.15,M,27
15420,JZI,Premium,Online,Z,0,8,CHINA,45,15.75,M,62
15421,JZI,Premium,Online,Z,0,12,"KOREA, REPUBLIC OF",45,15.75,M,54
15422,JZI,Premium,Online,Z,0,73,UNITED STATES,96,33.6,M,36
15423,JZI,Premium,Online,Z,0,1,HONG KONG,36,12.6,M,118
15424,JZI,Premium,Online,I,0,38,THAILAND,33,11.55,,118
15425,ADM,Basic,Online,P,0,22,FRANCE,86,32.68,,22
15426,C2B,Premium,Online,J,0,10,SINGAPORE,53.25,13.31,M,41
15427,C2B,Premium,Online,J,0,9,SINGAPORE,35.25,8.81,F,28
15428,C2B,Premium,Online,R,0,2,SINGAPORE,30,7.5,M,37
15429,C2B,Premium,Online,R,0,18,SINGAPORE,81.75,20.44,M,29
15430,C2B,Premium,Online,R,0,16,SINGAPORE,95.25,23.81,M,35
15431,C2B,Premium,Online,R,0,16,SINGAPORE,60.75,15.19,M,38
15432,C2B,Premium,Online,E,0,375,SINGAPORE,291.75,72.94,F,37
15433,CWT,Basic,Online,Q,0,10,UNITED KINGDOM,89.1,53.46,,38
15434,CWT,Basic,Online,Q,0,26,THAILAND,19.8,11.88,,47
15435,CWT,Basic,Online,Q,0,9,DENMARK,39.6,23.76,,31
15436,CWT,Basic,Online,Q,0,7,MALAYSIA,39.6,23.76,,34
15437,CWT,Basic,Online,Q,0,2,MALAYSIA,19.8,11.88,,31
15438,CWT,Basic,Online,Q,0,91,UNITED KINGDOM,148.5,89.1,,31
15439,CWT,Basic,Online,Q,0,40,SWEDEN,29.7,17.82,,36
15440,CWT,Basic,Online,Q,0,29,AUSTRALIA,108.9,65.34,,31
15441,CWT,Basic,Online,Q,0,43,SWEDEN,9.9,5.94,,36
15442,CWT,Basic,Online,Q,0,20,UNITED STATES,39.6,23.76,,41
15443,CWT,Basic,Online,Q,0,7,AUSTRALIA,9.9,5.94,,33
15444,CWT,Basic,Online,Q,0,107,DENMARK,247.5,148.5,,48
15445,CWT,Basic,Online,Q,0,11,AUSTRALIA,39.6,23.76,,31
15446,CWT,Basic,Online,Q,0,3,THAILAND,19.8,11.88,,58
15447,CWT,Basic,Online,Q,0,63,AUSTRALIA,69.3,41.58,,56
15448,CWT,Basic,Online,Q,0,6,MALAYSIA,39.6,23.76,,31
15449,CWT,Basic,Online,Q,0,80,UNITED STATES,99,59.4,,40
15450,CWT,Basic,Online,Q,1,10,THAILAND,49.5,29.7,,31
15451,CWT,Basic,Online,Q,0,63,AUSTRALIA,69.3,41.58,,47
15452,CWT,Basic,Online,Q,0,52,MALAYSIA,19.8,11.88,,38
15453,CWT,Basic,Online,Q,0,77,AUSTRALIA,69.3,41.58,,48
15454,CWT,Basic,Online,Q,0,73,FRANCE,39.6,23.76,,57
15455,CWT,Basic,Online,Q,0,2,MALAYSIA,19.8,11.88,,45
15456,CWT,Basic,Online,Q,0,8,MALAYSIA,29.7,17.82,,35
15457,EPX,Basic,Online,B,0,14,CHINA,40,0,,36
15458,EPX,Basic,Online,B,0,21,SINGAPORE,20,0,,36
15459,EPX,Basic,Online,B,0,10,HONG KONG,45,0,,41
15460,EPX,Basic,Online,B,0,71,THAILAND,20,0,,45
15461,EPX,Basic,Online,B,0,30,MALAYSIA,20,0,,36
15462,EPX,Basic,Online,B,0,98,INDONESIA,20,0,,26
15463,EPX,Basic,Online,B,0,44,UNITED STATES,112,0,,40
15464,EPX,Basic,Online,B,0,30,MALAYSIA,20,0,,36
15465,EPX,Basic,Online,B,0,12,"KOREA, REPUBLIC OF",55,0,,36
15466,EPX,Basic,Online,B,0,5,MALAYSIA,20,0,,37
15467,EPX,Basic,Online,B,0,8,JAPAN,112,0,,36
15468,EPX,Basic,Online,B,0,15,CHINA,36,0,,46
15469,EPX,Basic,Online,B,0,12,MALAYSIA,20,0,,54
15470,EPX,Basic,Online,B,0,25,CHINA,43,0,,36
15471,EPX,Basic,Online,B,0,17,INDONESIA,30,0,,36
15472,EPX,Basic,Online,B,0,8,CHINA,30,0,,36
15473,EPX,Basic,Online,B,0,134,AUSTRALIA,29,0,,36
15474,EPX,Basic,Online,B,0,24,"TAIWAN, PROVINCE OF CHINA",27,0,,36
15475,EPX,Basic,Online,B,0,11,"KOREA, REPUBLIC OF",102,0,,36
15476,EPX,Basic,Online,B,0,8,MALAYSIA,20,0,,58
15477,EPX,Basic,Online,B,0,4,THAILAND,33,0,,26
15478,EPX,Basic,Online,B,0,9,HONG KONG,38,0,,46
15479,EPX,Basic,Online,B,0,70,INDONESIA,20,0,,25
15480,EPX,Basic,Online,B,0,33,INDIA,25,0,,36
15481,EPX,Basic,Online,B,0,59,AUSTRALIA,33,0,,36
15482,EPX,Basic,Online,B,0,279,JAPAN,40,0,,36
15483,EPX,Basic,Online,B,0,124,UNITED STATES,112,0,,51
15484,EPX,Basic,Online,B,0,156,UNITED STATES,112,0,,54
15485,EPX,Basic,Online,B,0,66,THAILAND,34,0,,36
15486,EPX,Basic,Online,B,0,8,INDONESIA,35,0,,57
